Date,Gold_Toman,USD_Toman,Ounce_Toman,Oil_Toman,SMA_7,SMA_30,EMA_12,EMA_26,MACD,MACD_Signal,RSI_14,Bollinger_Upper,Bollinger_Lower,Gold_Toman_Lag_1,Gold_Toman_Lag_2,Gold_Toman_Lag_3,Gold_Toman_Lag_7,USD_Toman_Lag_1,USD_Toman_Lag_2,USD_Toman_Lag_3,USD_Toman_Lag_7,Ounce_Toman_Lag_1,Ounce_Toman_Lag_2,Ounce_Toman_Lag_3,Ounce_Toman_Lag_7,Gold_PCT_Change,USD_PCT_Change,Target_NextDay_Price
2022-07-13,1381000.0,32203.6,55847481.55,3206512.44,1384514.2857142857,1412886.6666666667,1390818.4053779144,1398367.6035577548,-7549.198179840343,-5694.899752551022,55.587529976019184,1458978.9848067292,1337651.0151932708,1399700.0,1381300.0,1384500.0,1372000.0,31603.0,31608.0,31534.3,31533.0,54461451.44,54681840.0,54888601.81,55554840.94,-1.3360005715510437,1.900452488687776,1381000.0
2022-07-14,1381000.0,32203.6,54891036.2,3191376.71,1384414.2857142857,1410893.3333333333,1389307.88147362,1397081.1144053284,-7773.232931708451,-6110.566388382508,49.09290819131391,1452416.6916911716,1337973.3083088284,1381000.0,1399700.0,1381300.0,1381700.0,32203.6,31603.0,31608.0,31403.8,55847481.55,54461451.44,54681840.0,54482453.39,0.0,0.0,1367200.0
2022-07-16,1367200.0,31888.5,54353948.25,3160150.3,1382342.857142857,1406193.3333333333,1385906.6689392168,1394867.6985234523,-8961.029584235512,-6680.659027553109,27.073337902673074,1444852.2570525527,1337807.7429474473,1381000.0,1381000.0,1399700.0,1381700.0,32203.6,32203.6,31603.0,31403.8,54891036.2,55847481.55,54461451.44,54576664.79,-0.9992758870383756,-0.9784620353003981,1367200.0
2022-07-17,1367200.0,31888.5,54353948.25,3160150.3,1380271.4285714286,1402716.6666666667,1383028.7198716449,1392818.239373567,-9789.519501922186,-7302.431122426925,27.073337902673074,1435726.231035399,1339203.768964601,1367200.0,1381000.0,1381000.0,1381700.0,31888.5,32203.6,32203.6,31534.3,54353948.25,54891036.2,55847481.55,54888601.81,0.0,0.0,1350600.0
2022-07-19,1350600.0,31800.0,54378000.0,3413729.95,1375428.5714285714,1399576.6666666667,1378039.686045238,1389690.9623829324,-11651.276337694377,-8172.200165480415,26.0039499670836,1436194.5246971156,1334445.4753028844,1367200.0,1367200.0,1381000.0,1384500.0,31888.5,31888.5,32203.6,31534.3,54353948.25,54353948.25,54891036.2,54888601.81,-1.2141603276770052,-0.27752951691047967,1353600.0
2022-07-20,1353600.0,31883.0,54185158.5,3408930.3,1371471.4285714286,1397116.6666666667,1374279.7343459704,1387017.5577619746,-12737.82341600419,-9085.32481558517,26.87052700065061,1436210.6834821193,1334409.3165178807,1350600.0,1367200.0,1367200.0,1381300.0,31800.0,31888.5,31888.5,31608.0,54378000.0,54353948.25,54353948.25,54681840.0,0.22212350066637132,0.2610062893081855,1353600.0
2022-07-21,1353600.0,31883.0,54606012.54,3311368.4,1364885.7142857143,1395086.6666666667,1371098.2367542826,1384542.1831129396,-13443.946358656976,-9957.049124199533,44.123931623931625,1436504.4665137127,1333705.5334862873,1353600.0,1350600.0,1367200.0,1399700.0,31883.0,31800.0,31888.5,31603.0,54185158.5,54378000.0,54353948.25,54461451.44,0.0,0.0,1348500.0
2022-07-23,1348500.0,32047.0,54886895.34,3328401.44,1360242.857142857,1392886.6666666667,1367621.5849459316,1381872.3917712404,-14250.806825308828,-10815.800664421393,37.1303395399781,1437262.8217695926,1329367.1782304074,1353600.0,1353600.0,1350600.0,1381000.0,31883.0,31883.0,31800.0,32203.6,54606012.54,54185158.5,54378000.0,55847481.55,-0.3767730496453847,0.5143807044506454,1345700.0
2022-07-24,1345700.0,31848.0,54546068.04,3307733.3,1355200.0,1390176.6666666667,1364249.0334157883,1379192.9553437412,-14943.921927952906,-11641.424917127695,28.67298578199052,1429718.3048491438,1328071.6951508562,1348500.0,1353600.0,1353600.0,1381000.0,32047.0,31883.0,31883.0,32203.6,54886895.34,54606012.54,54185158.5,54891036.2,-0.20763811642565688,-0.6209629606515388,1353800.0
2022-07-25,1353800.0,31963.0,54944397.0,3360909.5,1353285.7142857143,1387550.0,1362641.4898133592,1377311.9956886494,-14670.505875290139,-12247.241108760183,34.91891891891892,1419669.688662971,1330090.311337029,1345700.0,1348500.0,1353600.0,1367200.0,31848.0,32047.0,31883.0,31888.5,54546068.04,54886895.34,54606012.54,54353948.25,0.6019172178048704,0.3610901783471565,1353100.0
2022-07-26,1353100.0,32005.0,54974986.94,3341322.05,1351271.4285714286,1384686.6666666667,1361173.5683036116,1375518.5145265271,-14344.946222915547,-12666.782131591257,34.65665236051501,1410808.0551184863,1331911.9448815137,1353800.0,1345700.0,1348500.0,1367200.0,31963.0,31848.0,32047.0,31888.5,54944397.0,54546068.04,54886895.34,54353948.25,-0.05170630816959676,0.1314019334855976,1362300.0
2022-07-27,1362300.0,31923.9,54880375.71,3403726.31,1352942.857142857,1381983.3333333333,1361346.8654876715,1374539.36530234,-13192.499814668437,-12771.925668206693,38.855421686746986,1398792.6224216786,1337687.3775783214,1353100.0,1353800.0,1345700.0,1350600.0,32005.0,31963.0,31848.0,31800.0,54974986.94,54944397.0,54546068.04,54378000.0,0.6799201832828228,-0.2533979065770908,1362300.0
2022-07-28,1362300.0,31923.9,55876403.73,3420326.63,1354185.7142857143,1379243.3333333333,1361493.5015664913,1373632.7456503147,-12139.244083823403,-12645.389351330037,40.14522821576764,1398752.533192754,1337497.466807246,1362300.0,1353100.0,1353800.0,1353600.0,31923.9,32005.0,31963.0,31883.0,54880375.71,54974986.94,54944397.0,54185158.5,0.0,0.0,1368300.0
2022-07-30,1368300.0,31776.0,55617534.35,3404480.62,1356285.7142857143,1376703.3333333333,1362540.6551716465,1373237.727453995,-10697.072282348527,-12255.725937533736,31.30952380952381,1398513.6315698344,1337366.3684301656,1362300.0,1362300.0,1353100.0,1353600.0,31923.9,31923.9,32005.0,31883.0,55876403.73,54880375.71,54974986.94,54606012.54,0.4404316229905225,-0.46328925977089375,1359800.0
2022-07-31,1359800.0,31703.0,55489762.45,3396659.4,1357900.0,1375580.0,1362119.0159144702,1372242.3402351805,-10123.324320710264,-11829.245614169042,35.6368563685637,1396908.0547875206,1336781.9452124794,1368300.0,1362300.0,1362300.0,1348500.0,31776.0,31923.9,31923.9,32047.0,55617534.35,55876403.73,54880375.71,54886895.34,-0.6212087992399362,-0.22973313192345968,1366500.0
2022-08-01,1366500.0,31649.0,55987081.0,3165849.43,1360871.4285714286,1376003.3333333333,1362793.0134660902,1371816.981699241,-9023.968233150896,-11268.190137965414,40.993788819875775,1395324.0708326625,1336845.9291673375,1359800.0,1368300.0,1362300.0,1345700.0,31703.0,31776.0,31923.9,31848.0,55489762.45,55617534.35,55876403.73,54546068.04,0.4927195175761234,-0.17033088351260384,1355000.0
2022-08-02,1355000.0,31175.0,55214041.74,3134334.53,1361042.857142857,1375913.3333333333,1361594.0883174608,1370571.2793511492,-8977.191033688374,-10809.990317110007,42.1994884910486,1393419.7713536967,1336080.2286463033,1366500.0,1359800.0,1368300.0,1353800.0,31649.0,31703.0,31776.0,31963.0,55987081.0,55489762.45,55617534.35,54944397.0,-0.8415660446395856,-1.497677651742546,1374100.0
2022-08-03,1374100.0,31515.4,55404073.2,3050060.37,1364042.857142857,1375573.3333333333,1363518.0747301592,1370832.666065879,-7314.591335719684,-10110.910520831943,53.54573484069887,1391745.5152404408,1336714.4847595592,1355000.0,1366500.0,1359800.0,1353100.0,31175.0,31649.0,31703.0,32005.0,55214041.74,55987081.0,55489762.45,54974986.94,1.4095940959409692,1.0919005613472477,1374100.0
2022-08-04,1374100.0,31515.4,56365292.9,2966229.53,1365728.5714285714,1373573.3333333333,1365146.0632332116,1371074.6908017397,-5928.627568528056,-9274.453930371166,64.56009913258984,1390622.9909788673,1337117.0090211327,1374100.0,1355000.0,1366500.0,1362300.0,31515.4,31175.0,31649.0,31923.9,55404073.2,55214041.74,55987081.0,54880375.71,0.0,0.0,1374100.0
2022-08-05,1374100.0,31777.2,56337798.66,3016291.77,1367414.2857142857,1371573.3333333333,1366523.5919665636,1371298.7877793885,-4775.195812824881,-8374.602306861909,63.19176319176319,1384051.2404605334,1341128.7595394666,1374100.0,1374100.0,1355000.0,1362300.0,31515.4,31515.4,31175.0,31923.9,56365292.9,55404073.2,55214041.74,55876403.73,0.0,0.8307049886721929,1367600.0
2022-08-06,1367600.0,31777.2,56337798.66,3016291.77,1367314.2857142857,1369710.0,1366689.193202477,1371024.8034994337,-4335.610296956729,-7566.803904880873,58.31353919239905,1381734.784485583,1342105.215514417,1374100.0,1374100.0,1374100.0,1368300.0,31777.2,31515.4,31515.4,31776.0,56337798.66,56365292.9,55404073.2,55617534.35,-0.47303689687795414,0.0,1358900.0
2022-08-09,1358900.0,31158.0,55897452.0,3000826.9,1367185.7142857143,1367516.6666666667,1365490.8557867112,1370126.669906883,-4635.8141201718245,-6980.605947939064,55.922551252847384,1378500.1141686297,1343129.8858313703,1367600.0,1374100.0,1374100.0,1359800.0,31777.2,31777.2,31515.4,31703.0,56337798.66,56337798.66,56365292.9,55489762.45,-0.6361509213220207,-1.9485668970205094,1373200.0
2022-08-10,1373200.0,31002.6,55668267.8,3019653.29,1368142.857142857,1367803.3333333333,1366676.877973371,1370354.3239878546,-3677.446014483692,-6319.973961247991,63.84692849949648,1379447.8609189417,1342782.1390810583,1358900.0,1367600.0,1374100.0,1366500.0,31158.0,31777.2,31777.2,31649.0,55897452.0,56337798.66,56337798.66,55987081.0,1.0523217308116894,-0.4987483150394767,1373200.0
2022-08-11,1373200.0,31002.6,55485351.71,3087858.91,1370742.857142857,1367843.3333333333,1367680.435208237,1370565.114803569,-2884.6795953318942,-5632.915088064772,60.6359649122807,1380353.4904639258,1342476.5095360742,1373200.0,1358900.0,1367600.0,1355000.0,31002.6,31158.0,31777.2,31175.0,55668267.8,55897452.0,56337798.66,55214041.74,0.0,0.0,1328200.0
2022-08-13,1328200.0,30311.0,54247595.22,3018975.55,1364185.7142857143,1366060.0,1361606.5220992775,1367426.9581514527,-5820.436052175239,-5670.4192808868665,40.81180811808118,1383980.8807598113,1336609.1192401887,1373200.0,1373200.0,1358900.0,1374100.0,31002.6,31002.6,31158.0,31515.4,55485351.71,55668267.8,55897452.0,55404073.2,-3.2770171861345787,-2.2307806442040334,1300500.0
2022-08-14,1300500.0,30203.0,54054307.63,3008218.75,1353671.4285714286,1363353.3333333333,1352205.5186993885,1362469.4056957895,-10263.886996401008,-6589.112823989695,29.93506493506493,1393341.9474627248,1321938.0525372752,1328200.0,1373200.0,1373200.0,1374100.0,30311.0,31002.6,31002.6,31515.4,54247595.22,55485351.71,55668267.8,56365292.9,-2.08552928775787,-0.35630629144535186,1302800.0
2022-08-15,1302800.0,30238.0,53865973.94,2875633.75,1343485.7142857143,1360723.3333333333,1344604.6696687134,1358049.4497183235,-13444.780049610185,-7960.2462691137935,30.9660908509277,1398426.3260191234,1311773.6739808766,1300500.0,1328200.0,1373200.0,1374100.0,30203.0,30311.0,31002.6,31777.2,54054307.63,54247595.22,55485351.71,56337798.66,0.17685505574778215,0.1158825282256748,1284500.0
2022-08-16,1284500.0,29773.0,52793482.15,2749238.71,1331614.2857142857,1357390.0,1335357.797411988,1352601.342331781,-17243.54491979303,-9816.90599924964,25.14827995255041,1405511.781894415,1298288.218105585,1302800.0,1300500.0,1328200.0,1367600.0,30238.0,30203.0,30311.0,31777.2,53865973.94,54054307.63,54247595.22,56337798.66,-1.40466687135401,-1.537800119055488,1275100.0
2022-08-17,1275100.0,28997.6,51044476.7,2715625.28,1319642.857142857,1353850.0,1326087.3670409129,1346860.5021590565,-20773.135118143633,-12008.151823028438,25.014749262536867,1412052.0093573458,1284687.9906426542,1284500.0,1302800.0,1300500.0,1358900.0,29773.0,30238.0,30203.0,31158.0,52793482.15,53865973.94,54054307.63,55897452.0,-0.7318022576878191,-2.604373089712164,1275100.0
2022-08-18,1275100.0,28997.6,50899488.7,2800878.08,1305628.5714285714,1349696.6666666667,1318243.1567269263,1341544.909406534,-23301.752679607598,-14266.87199434427,21.928746928746918,1415948.6578784606,1272921.3421215394,1275100.0,1284500.0,1302800.0,1373200.0,28997.6,29773.0,30238.0,31002.6,51044476.7,52793482.15,53865973.94,55668267.8,0.0,0.0,1236100.0
2022-08-20,1236100.0,29051.0,50993221.72,2806035.98,1286042.857142857,1344866.6666666667,1305605.7479997068,1333734.1753764204,-28128.427376713604,-17039.183070818137,18.7598528638991,1424754.240451565,1252415.759548435,1275100.0,1275100.0,1284500.0,1373200.0,28997.6,28997.6,29773.0,31002.6,50899488.7,51044476.7,52793482.15,55485351.71,-3.05858364049878,0.1841531712969413,1233700.0
2022-08-21,1233700.0,29344.0,51507524.63,2834336.85,1272542.857142857,1339956.6666666667,1294543.3252305211,1326324.2364596485,-31780.91122912732,-19987.528702479976,9.562211981566819,1429359.0387941487,1234950.9612058513,1236100.0,1275100.0,1275100.0,1328200.0,29051.0,28997.6,28997.6,30311.0,50993221.72,50899488.7,51044476.7,54247595.22,-0.1941590486206568,1.0085711335237946,1251100.0
2022-08-22,1251100.0,29335.0,50866890.0,2830240.9,1265485.7142857143,1336086.6666666667,1287859.7367335178,1320752.070795971,-32892.33406245313,-22568.489774474605,17.801047120418843,1429114.7177440294,1224075.2822559706,1233700.0,1236100.0,1275100.0,1300500.0,29344.0,29051.0,28997.6,30203.0,51507524.63,50993221.72,50899488.7,54054307.63,1.4103915052281701,-0.030670665212650938,1248500.0
2022-08-23,1248500.0,29087.0,50809173.02,2915099.18,1257728.5714285714,1332130.0,1281804.3926206687,1315400.065551825,-33595.672931156354,-24773.926405810955,17.56198347107437,1426798.2791014358,1214411.7208985642,1251100.0,1233700.0,1236100.0,1302800.0,29335.0,29344.0,29051.0,30238.0,50866890.0,51507524.63,50993221.72,53865973.94,-0.2078171209335733,-0.8454065109936959,1284500.0
2022-08-24,1284500.0,29775.1,52040921.23,3013835.66,1257728.5714285714,1329926.6666666667,1282219.1014482584,1313111.1718072454,-30892.070358986966,-25997.55519644616,31.376064545047072,1422520.3800941394,1211159.6199058606,1248500.0,1251100.0,1233700.0,1284500.0,29087.0,29335.0,29344.0,29773.0,50809173.02,50866890.0,51507524.63,52793482.15,2.8834601521826153,2.3656616357823124,1284500.0
2022-08-25,1284500.0,29775.1,52335691.82,2957858.32,1259071.4285714286,1327623.3333333333,1282570.0089177573,1310991.8257474494,-28421.816829692107,-26482.40752309535,32.64925373134328,1416656.1483828982,1208823.8516171018,1284500.0,1248500.0,1251100.0,1275100.0,29775.1,29087.0,29335.0,28997.6,52040921.23,50809173.02,50866890.0,51044476.7,0.0,0.0,1256100.0
2022-08-27,1256100.0,29574.0,51982218.36,2937881.05,1256357.142857143,1324373.3333333333,1278497.6998534868,1306925.7645809718,-28428.064727484947,-26871.53896397327,24.376367614879655,1412652.1052733932,1202937.8947266068,1284500.0,1284500.0,1248500.0,1275100.0,29775.1,29775.1,29087.0,28997.6,52335691.82,52040921.23,50809173.02,50899488.7,-2.2109770338653134,-0.6753965561828501,1264700.0
2022-08-28,1264700.0,29712.0,52224780.95,2951589.97,1260442.857142857,1321580.0,1276374.9767991041,1303797.9301675665,-27422.95336846239,-26981.821844871094,27.1193589202868,1403983.5797761555,1200666.4202238445,1256100.0,1284500.0,1284500.0,1236100.0,29574.0,29775.1,29775.1,29051.0,51982218.36,52335691.82,52040921.23,50993221.72,0.6846588647400731,0.46662609048488957,1265400.0
2022-08-29,1265400.0,29858.0,51851402.07,3137777.11,1264971.4285714286,1318903.3333333333,1274686.5188300111,1300953.639044043,-26267.120214031776,-26838.881518703234,33.71369294605809,1393908.4334085658,1199871.5665914342,1264700.0,1256100.0,1284500.0,1233700.0,29712.0,29574.0,29775.1,29344.0,52224780.95,51982218.36,52335691.82,51507524.63,0.05534909464695037,0.49138395261174583,1269100.0
2022-08-30,1269100.0,29953.0,51615008.14,2974632.36,1267542.857142857,1316080.0,1273827.0543946247,1298594.1102259657,-24767.055831341073,-26424.516381230806,40.69905213270142,1382216.3859083052,1201063.6140916948,1265400.0,1264700.0,1256100.0,1251100.0,29858.0,29712.0,29574.0,29335.0,51851402.07,52224780.95,51982218.36,50866890.0,0.29239766081872176,0.3181726840377763,1256400.0
2022-08-31,1256400.0,29903.0,51217859.86,2885340.41,1268671.4285714286,1312856.6666666667,1271145.969103144,1295468.620579598,-24322.65147645399,-26004.143400275443,37.05357142857143,1370463.8996865842,1201696.1003134158,1269100.0,1265400.0,1264700.0,1248500.0,29953.0,29858.0,29712.0,29087.0,51615008.14,51851402.07,52224780.95,50809173.02,-1.000709163974467,-0.16692818749374227,1256400.0
2022-09-01,1256400.0,29847.0,50638419.47,2756668.94,1264657.142857143,1309326.6666666667,1268877.3584718911,1292574.648684813,-23697.2902129218,-25542.772762804714,41.26786824114356,1358923.8055030901,1202986.1944969099,1256400.0,1269100.0,1265400.0,1284500.0,29903.0,29953.0,29858.0,29775.1,51217859.86,51615008.14,51851402.07,52040921.23,0.0,-0.1872721800488253,1283400.0
2022-09-03,1283400.0,30264.0,51345901.66,2795183.06,1264500.0,1306696.6666666667,1271111.611014677,1291895.0450785307,-20783.434063853696,-24590.90502301451,52.324929971988794,1341304.1134391788,1211625.8865608212,1256400.0,1256400.0,1269100.0,1284500.0,29847.0,29903.0,29953.0,29775.1,50638419.47,51217859.86,51615008.14,52335691.82,2.148997134670494,1.3971253392300653,1273000.0
2022-09-04,1273000.0,30226.0,51281430.86,2791673.38,1266914.2857142857,1303520.0,1271402.1323970342,1290495.4121097508,-19093.279712716583,-23491.379960954924,49.4441503440974,1317616.8879026475,1225293.1120973525,1283400.0,1256400.0,1256400.0,1256100.0,30264.0,29847.0,29903.0,29574.0,51345901.66,50638419.47,51217859.86,51982218.36,-0.8103475144148331,-0.12556172349986738,1276200.0
2022-09-05,1276200.0,30242.0,51308576.46,2793151.14,1268557.142857143,1300733.3333333333,1272140.2658744135,1289436.4926942135,-17296.22681979998,-22252.349332723934,63.096015676028735,1306661.1245386424,1231048.8754613576,1273000.0,1283400.0,1256400.0,1264700.0,30226.0,30264.0,29847.0,29712.0,51281430.86,51345901.66,50638419.47,52224780.95,0.25137470542027085,0.05293455965063032,1275800.0
2022-09-06,1275800.0,30215.0,51377586.74,2804858.51,1270042.857142857,1297710.0,1272703.3018937344,1288426.3821242717,-15723.080230537336,-20946.495512286616,63.931171409662475,1302580.1637958311,1232659.8362041689,1276200.0,1273000.0,1283400.0,1265400.0,30242.0,30226.0,30264.0,29858.0,51308576.46,51281430.86,51345901.66,51851402.07,-0.03134304967873369,-0.08927980953640224,1282700.0
2022-09-07,1282700.0,30238.0,51867242.88,2660944.0,1271985.7142857143,1295300.0,1274241.2554485444,1288002.205670622,-13760.950222077547,-19509.386454244803,61.237553342816504,1298321.1690826013,1234908.8309173987,1275800.0,1276200.0,1273000.0,1269100.0,30215.0,30242.0,30226.0,29953.0,51377586.74,51308576.46,51281430.86,51615008.14,0.540837121805926,0.07612113188812941,1282700.0
2022-09-08,1282700.0,30241.0,51651628.0,2695985.2,1275742.857142857,1292253.3333333333,1275542.6007641528,1287609.4496950204,-12066.848930867622,-18020.878949569367,62.39130434782609,1298026.9715339546,1235023.0284660454,1282700.0,1275800.0,1276200.0,1256400.0,30238.0,30215.0,30242.0,29903.0,51867242.88,51377586.74,51308576.46,51217859.86,0.0,0.00992129109067541,1298900.0
2022-09-10,1298900.0,30910.0,52794280.0,2755626.55,1281814.2857142857,1289746.6666666667,1279136.046800437,1288445.7867546487,-9309.73995421175,-16278.651150497844,56.09137055837563,1302234.4544690652,1233195.5455309348,1282700.0,1282700.0,1275800.0,1256400.0,30241.0,30238.0,30215.0,29847.0,51651628.0,51867242.88,51377586.74,50638419.47,1.262960941763458,2.2122284315994944,1325900.0
2022-09-11,1325900.0,30976.0,52907008.0,2761510.45,1287885.7142857143,1288140.0,1286330.5011388313,1291220.172920971,-4889.671782139689,-14000.855276826213,64.25619834710744,1313448.5411838363,1227061.4588161637,1298900.0,1282700.0,1282700.0,1283400.0,30910.0,30241.0,30238.0,30264.0,52794280.0,51651628.0,51867242.88,51345901.66,2.078681961659856,0.2135231316725994,1337900.0
2022-09-12,1337900.0,31706.0,54791137.83,2980364.0,1297157.142857143,1287150.0,1294264.2701943957,1294677.9378897878,-413.667695392156,-11283.417760539403,81.75465838509317,1325087.726524639,1225602.273475361,1325900.0,1298900.0,1282700.0,1273000.0,30976.0,30910.0,30241.0,30226.0,52907008.0,52794280.0,51651628.0,51281430.86,0.905045629383805,2.3566632231404983,1325200.0
2022-09-13,1325200.0,31375.0,53494375.0,2923208.69,1304157.142857143,1286026.6666666667,1299023.6132414117,1296938.8313794332,2084.781861978583,-8609.777836035806,72.7614747930775,1330361.653631224,1229478.346368776,1337900.0,1325900.0,1298900.0,1276200.0,31706.0,30976.0,30910.0,30242.0,54791137.83,52907008.0,52794280.0,51308576.46,-0.9492488227819673,-1.0439664416829642,1322400.0
2022-09-14,1322400.0,31554.0,53531361.0,2969231.35,1310814.2857142857,1284333.3333333333,1302619.9804350405,1298824.8438698454,3795.1365651951637,-6128.794955789612,71.11111111111111,1335406.9768904292,1231563.0231095708,1325200.0,1337900.0,1325900.0,1275800.0,31375.0,31706.0,30976.0,30215.0,53494375.0,54791137.83,52907008.0,51377586.74,-0.21128886205855624,0.5705179282868622,1322400.0
2022-09-15,1322400.0,31556.0,52553363.17,2866546.92,1316485.7142857143,1282640.0,1305663.0603681111,1300571.1517313384,5091.908636772772,-3884.6542372771346,70.29702970297029,1339137.1726470313,1235222.8273529687,1322400.0,1325200.0,1337900.0,1282700.0,31554.0,31375.0,31706.0,30238.0,53531361.0,53494375.0,54791137.83,51867242.88,0.0,0.006338340622424887,1306900.0
2022-09-18,1306900.0,31654.0,52716572.37,2875449.24,1319942.857142857,1281930.0,1305853.358773017,1301039.9553067947,4813.403466222342,-2145.0426965772394,68.82923191648024,1340974.691815847,1235625.308184153,1322400.0,1322400.0,1325200.0,1282700.0,31556.0,31554.0,31375.0,30241.0,52553363.17,53531361.0,53494375.0,51651628.0,-1.1721113127646676,0.31055900621117516,1306500.0
2022-09-19,1306500.0,31674.0,52775217.25,2914008.0,1321028.5714285714,1282130.0,1305952.8420387066,1301444.403061847,4508.438976859674,-814.3463618898569,68.62453531598513,1342656.202999223,1236143.797000777,1306900.0,1322400.0,1322400.0,1298900.0,31654.0,31556.0,31554.0,30910.0,52716572.37,52553363.17,53531361.0,52794280.0,-0.030606779401642914,0.063183168004044,1321200.0
2022-09-20,1321200.0,31713.0,52634064.55,2873832.15,1320357.142857143,1282743.3333333333,1308298.5586481364,1302907.7806128215,5390.7780353149865,426.6785175511119,65.46644844517185,1345295.807664574,1240014.192335426,1306500.0,1306900.0,1322400.0,1325900.0,31674.0,31654.0,31556.0,30976.0,52775217.25,52716572.37,52553363.17,52907008.0,1.1251435132032084,0.12312938056449063,1332300.0
2022-09-21,1332300.0,31673.0,52722875.03,2845185.65,1319557.142857143,1284336.6666666667,1311991.0880868847,1305084.982048909,6906.106037975755,1722.5640216360407,74.1253051261188,1349787.3864831254,1242282.6135168746,1321200.0,1306500.0,1306900.0,1337900.0,31713.0,31674.0,31654.0,31706.0,52634064.55,52775217.25,52716572.37,54791137.83,0.8401453224341493,-0.1261312395547609,1332300.0
2022-09-22,1332300.0,31666.0,52907554.35,2864506.33,1320571.4285714286,1286243.3333333333,1315115.5360735178,1307100.9093045455,8014.626768972259,2980.9765711032846,73.43358395989975,1353430.9155674898,1245329.0844325102,1332300.0,1321200.0,1306500.0,1325200.0,31673.0,31713.0,31674.0,31375.0,52722875.03,52634064.55,52775217.25,53494375.0,0.0,-0.022100842989292158,1310900.0
2022-09-24,1310900.0,31701.0,52966032.35,2867672.43,1318928.5714285714,1287436.6666666667,1314466.9920622073,1307382.3234301347,7084.668632072629,3801.714983297154,62.47334754797441,1353796.1069991253,1249143.8930008747,1332300.0,1332300.0,1321200.0,1322400.0,31666.0,31673.0,31713.0,31554.0,52907554.35,52722875.03,52634064.55,53531361.0,-1.6062448397508033,0.11052864270826301,1311300.0
2022-09-26,1311300.0,31681.0,51427768.85,2663104.78,1317342.857142857,1289943.3333333333,1313979.7625141754,1307672.5216945691,6307.2408196062315,4302.8201505589695,60.65573770491804,1352162.8345924502,1256267.1654075498,1310900.0,1332300.0,1332300.0,1322400.0,31701.0,31666.0,31673.0,31556.0,52966032.35,52907554.35,52722875.03,52553363.17,0.03051338774886503,-0.06308949244503426,1329800.0
2022-09-28,1329800.0,31844.0,52873778.38,2844306.07,1320614.2857142857,1293146.6666666667,1316413.6452043024,1309311.594161638,7102.05104266433,4862.666328980042,65.42239685658153,1351459.8974090612,1264310.1025909388,1311300.0,1310900.0,1332300.0,1306900.0,31681.0,31701.0,31666.0,31654.0,51427768.85,52966032.35,52907554.35,52716572.37,1.4108136963318918,0.5145039613648539,1329800.0
2022-09-29,1329800.0,31848.0,52819908.0,2818229.45,1323942.857142857,1295770.0,1318473.0844036406,1310829.2538533686,7643.830550272018,5418.8991732384375,61.318681318681314,1353228.2972383897,1267181.7027616103,1329800.0,1311300.0,1310900.0,1306500.0,31844.0,31681.0,31701.0,31674.0,52873778.38,51427768.85,52966032.35,52775217.25,0.0,0.012561236025621092,1376700.0
2022-10-01,1376700.0,33152.0,54982592.0,2933620.41,1331871.4285714286,1300043.3333333333,1327431.071418465,1315708.5683827486,11722.50303571648,6679.619945734046,66.24040920716112,1364147.0950302533,1266632.9049697467,1329800.0,1329800.0,1311300.0,1321200.0,31848.0,31844.0,31681.0,31713.0,52819908.0,52873778.38,51427768.85,52634064.55,3.526846142277029,4.094448630997238,1392800.0
2022-10-02,1392800.0,33242.0,55131857.0,2941584.51,1340514.2857142857,1303653.3333333333,1337487.8296617782,1321419.0447988412,16068.78486293694,8557.452929174626,67.10280373831776,1377543.5614902594,1264896.4385097406,1376700.0,1329800.0,1329800.0,1332300.0,33152.0,31848.0,31844.0,31673.0,54982592.0,52819908.0,52873778.38,52722875.03,1.169463209123256,0.27147683397683586,1398600.0
2022-10-03,1398600.0,33095.0,56026526.31,2940821.72,1349985.7142857143,1307456.6666666667,1346889.7020215045,1327136.1525915198,19753.549429984763,10796.672229336655,73.89322916666666,1389326.5920179207,1265393.4079820793,1392800.0,1376700.0,1329800.0,1332300.0,33242.0,33152.0,31848.0,31666.0,55131857.0,54982592.0,52819908.0,52907554.35,0.41642734060884923,-0.44221165994825506,1398600.0
2022-10-04,1398600.0,33102.0,56971851.39,3038763.7,1362514.2857142857,1312206.6666666667,1354845.1324797345,1332429.7709180738,22415.361561660655,13120.410095801455,75.26525198938992,1399086.8779219538,1267223.1220780462,1398600.0,1392800.0,1376700.0,1310900.0,33095.0,33242.0,33152.0,31701.0,56026526.31,55131857.0,54982592.0,52966032.35,0.0,0.021151231303817575,1376200.0
2022-10-05,1376200.0,32631.6,55845721.04,3046812.58,1371785.7142857143,1315923.3333333333,1358130.4967136215,1335672.0101093275,22458.48660429404,14988.025397499972,65.5311778290993,1401932.487019654,1273727.512980346,1398600.0,1398600.0,1392800.0,1311300.0,33102.0,33095.0,33242.0,31681.0,56971851.39,56026526.31,55131857.0,51427768.85,-1.6016016016015988,-1.4210621714700111,1350100.0
2022-10-08,1350100.0,32307.0,55290200.59,3016504.68,1374685.7142857143,1318746.6666666667,1356895.0356807567,1336740.7501012292,20154.285579527495,16021.277433905478,61.7519042437432,1401986.818099636,1278793.181900364,1376200.0,1398600.0,1398600.0,1329800.0,32631.6,33102.0,33095.0,31844.0,55845721.04,56971851.39,56026526.31,52873778.38,-1.896526667635523,-0.9947412937152844,1353800.0
