Date,Gold_IRR,USD_IRR,Ounce_USD,Oil_USD,SMA_7,SMA_30,MACD,MACD_Signal,RSI_14,Bollinger_Upper,Bollinger_Lower,Gold_LogRet,USD_LogRet,Ounce_LogRet,Oil_LogRet,Gold_LogRet_Lag_1,USD_LogRet_Lag_1,Ounce_LogRet_Lag_1,Gold_LogRet_Lag_2,USD_LogRet_Lag_2,Ounce_LogRet_Lag_2,Gold_LogRet_Lag_3,USD_LogRet_Lag_3,Ounce_LogRet_Lag_3,Gold_LogRet_Lag_7,USD_LogRet_Lag_7,Ounce_LogRet_Lag_7,Target_Next_LogRet,Target_Next_Price
2021-01-27,10731000.0,239650.0,1844.9000244140625,55.810001373291016,10521857.142857144,11007420.0,-232768.22340561077,-278606.3228289162,45.209176788124154,11997009.421294129,9487790.578705871,0.01634760193743267,0.00678280945768421,-0.003138830803113128,-0.00179016290250178,0.008752791109594708,0.01575169122061472,-0.002266879894457694,-0.017523536257471117,0.0032916562797724626,-0.005591124833044183,0.009813251047155974,-0.004613815430005478,0.0,0.030803151654842455,0.02966964963019724,-0.005854018932142829,0.0,10731000.0
2021-01-28,10731000.0,232110.0,1837.9000244140625,55.52999877929688,10576000.0,10982120.0,-202007.89322458208,-263286.63690804935,44.34544208361892,11765228.550868623,9586171.449131377,0.0,-0.03196812837616746,-0.0038014599418898284,-0.0050296961361348405,0.01634760193743267,0.00678280945768421,-0.003138830803113128,0.008752791109594708,0.01575169122061472,-0.002266879894457694,-0.017523536257471117,0.0032916562797724626,-0.005591124833044183,0.04232444282644025,0.006251120901791631,0.014249727942710165,0.03173413758980536,11077000.0
2021-01-30,11077000.0,244440.0,1837.9000244140625,55.52999877929688,10679571.42857143,10966720.0,-148004.69558161683,-240230.24864276286,54.107555262289665,11651138.876607722,9641161.123392278,0.03173413758980536,0.051758482797242045,0.0,0.0,0.0,-0.03196812837616746,-0.0038014599418898284,0.01634760193743267,0.00678280945768421,-0.003138830803113128,0.008752791109594708,0.01575169122061472,-0.002266879894457694,0.0,-0.005809619790867204,-0.0003215992599331132,-0.012353686040142904,10941000.0
2021-01-31,10941000.0,240850.0,1837.9000244140625,55.52999877929688,10736000.0,10946786.666666666,-114856.83764958754,-215155.56644412782,60.07326007326007,11532835.238336844,9696264.761663156,-0.012353686040142904,-0.014795546950484911,0.0,0.0,0.03173413758980536,0.051758482797242045,0.0,0.0,-0.03196812837616746,-0.0038014599418898284,0.01634760193743267,0.00678280945768421,-0.003138830803113128,0.018566903349733238,0.03500151296442703,0.0,0.0012787725527770174,10955000.0
2021-02-01,10955000.0,243480.0,1860.800048828125,56.34999847412109,10779571.42857143,10929786.666666666,-86460.57473817281,-189416.56810293684,60.27696793002916,11402328.080810757,9764971.919189243,0.0012787725527770174,0.010860470549493968,0.012382900249692295,0.014658820136441132,-0.012353686040142904,-0.014795546950484911,0.0,0.03173413758980536,0.051758482797242045,0.0,0.0,-0.03196812837616746,-0.0038014599418898284,0.009813251047155974,-0.004613815430005478,0.0,-0.00659403433350524,10883000.0
2021-02-02,10883000.0,239490.0,1830.5,57.459999084472656,10839285.714285715,10909453.333333334,-68971.07445443608,-165327.46937323667,68.23432343234323,11370706.306257563,9776293.693742437,-0.00659403433350524,-0.016523141299906546,-0.01641737544450263,0.019506824210656127,0.0012787725527770174,0.010860470549493968,0.012382900249692295,-0.012353686040142904,-0.014795546950484911,0.0,0.03173413758980536,0.051758482797242045,0.0,-0.017523536257471117,0.0032916562797724626,-0.005591124833044183,-0.012854479492988166,10744000.0
2021-02-03,10744000.0,239070.0,1832.199951171875,58.459999084472656,10866000.0,10886353.333333334,-65570.79845487699,-145376.13518956472,75.66331198536139,11334448.94838703,9785451.05161297,-0.012854479492988166,-0.0017552662480506982,0.0009282503708198232,0.017253706404506845,-0.00659403433350524,-0.016523141299906546,-0.01641737544450263,0.0012787725527770174,0.010860470549493968,0.012382900249692295,-0.012353686040142904,-0.014795546950484911,0.0,0.008752791109594708,0.01575169122061472,-0.002266879894457694,0.0,10744000.0
2021-02-04,10744000.0,237470.0,1788.9000244140625,58.84000015258789,10867857.142857144,10862186.666666666,-62159.51898565143,-128732.81194878208,71.77718832891247,11287786.379853047,9800413.620146953,0.0,-0.006715096371055511,-0.023916484486413037,0.0064791543041532035,-0.012854479492988166,-0.0017552662480506982,0.0009282503708198232,-0.00659403433350524,-0.016523141299906546,-0.01641737544450263,0.0012787725527770174,0.010860470549493968,0.012382900249692295,0.01634760193743267,0.00678280945768421,-0.003138830803113128,0.012211067549287778,10876000.0
2021-02-06,10876000.0,243850.0,1788.9000244140625,58.84000015258789,10888571.42857143,10842066.666666666,-48248.57901419699,-112635.96536186508,66.49874055415617,11294342.229350539,9798657.770649461,0.012211067549287778,0.026511982449350675,0.0,0.0,0.0,-0.006715096371055511,-0.023916484486413037,-0.012854479492988166,-0.0017552662480506982,0.0009282503708198232,-0.00659403433350524,-0.016523141299906546,-0.01641737544450263,0.0,-0.03196812837616746,-0.0038014599418898284,0.039128763357804804,11310000.0
2021-02-07,11310000.0,249780.0,1788.9000244140625,58.84000015258789,10921857.142857144,10833066.666666666,-2178.7704438082874,-90544.52637825374,73.68941641938675,11409768.716420047,9775131.283579953,0.039128763357804804,0.024027248278877488,0.0,0.0,0.012211067549287778,0.026511982449350675,0.0,0.0,-0.006715096371055511,-0.023916484486413037,-0.012854479492988166,-0.0017552662480506982,0.0009282503708198232,0.03173413758980536,0.051758482797242045,0.0,0.007750611284778651,11398000.0
2021-02-08,11398000.0,251480.0,1831.9000244140625,60.560001373291016,10987142.857142856,10816900.0,40960.581233205274,-64243.50485596194,72.23382045929019,11529030.717257371,9756569.282742629,0.007750611284778651,0.0067829330799212655,0.02375277347389652,0.028812733479224105,0.039128763357804804,0.024027248278877488,0.0,0.012211067549287778,0.026511982449350675,0.0,0.0,-0.006715096371055511,-0.023916484486413037,-0.012353686040142904,-0.014795546950484911,0.0,0.0,11398000.0
2021-02-09,11398000.0,241030.0,1835.300048828125,61.09000015258789,11050428.57142857,10794666.666666666,74292.43133646995,-36536.317617475564,70.6401766004415,11605841.820587328,9819658.179412672,0.0,-0.042442056443562075,0.0018542895508146806,0.008713557353702227,0.007750611284778651,0.0067829330799212655,0.02375277347389652,0.039128763357804804,0.024027248278877488,0.0,0.012211067549287778,0.026511982449350675,0.0,0.0012787725527770174,0.010860470549493968,0.012382900249692295,0.021782438004832025,11649000.0
2021-02-11,11649000.0,246960.0,1824.9000244140625,61.13999938964844,11159857.142857144,10794033.333333334,119583.2833394669,-5312.397426087071,81.52289669861554,11643818.25275051,9984381.74724949,0.021782438004832025,0.024304973122605697,-0.005682778096337997,0.0008181173204053299,0.0,-0.042442056443562075,0.0018542895508146806,0.007750611284778651,0.0067829330799212655,0.02375277347389652,0.039128763357804804,0.024027248278877488,0.0,-0.00659403433350524,-0.016523141299906546,-0.01641737544450263,-0.010354739166823416,11529000.0
2021-02-13,11529000.0,257450.0,1824.9000244140625,61.13999938964844,11272000.0,10792566.666666666,144132.14706444182,24576.511472018705,75.49842602308499,11670098.639258416,10118701.360741584,-0.010354739166823416,0.041599146298246466,0.0,0.0,0.021782438004832025,0.024304973122605697,-0.005682778096337997,0.0,-0.042442056443562075,0.0018542895508146806,0.007750611284778651,0.0067829330799212655,0.02375277347389652,-0.012854479492988166,-0.0017552662480506982,0.0009282503708198232,-0.016088482019011557,11345000.0
2021-02-14,11345000.0,254980.0,1824.9000244140625,61.13999938964844,11357857.142857144,10784966.666666666,147044.99303626828,49070.20778486862,66.02296450939457,11700447.96682072,10187652.03317928,-0.016088482019011557,-0.009640415782174153,0.0,0.0,-0.010354739166823416,0.041599146298246466,0.0,0.021782438004832025,0.024304973122605697,-0.005682778096337997,0.0,-0.042442056443562075,0.0018542895508146806,0.0,-0.006715096371055511,-0.023916484486413037,0.016522076961415905,11534000.0
2021-02-15,11534000.0,261450.0,1824.9000244140625,61.13999938964844,11451857.142857144,10799900.0,162728.33397674374,71801.83302324364,69.07363420427554,11749413.189075017,10256886.810924983,0.016522076961415905,0.025057949924163395,0.0,0.0,-0.016088482019011557,-0.009640415782174153,0.0,-0.010354739166823416,0.041599146298246466,0.0,0.021782438004832025,0.024304973122605697,-0.005682778096337997,0.012211067549287778,0.026511982449350675,0.0,-0.01616956087421902,11349000.0
2021-02-16,11349000.0,258030.0,1797.199951171875,63.34999847412109,11457428.57142857,10811033.333333334,158403.563101314,89122.17903885772,56.99588477366255,11772207.213790469,10314392.786209531,-0.01616956087421902,-0.01316720340264179,-0.015295333346065317,0.03550857620082474,0.016522076961415905,0.025057949924163395,0.0,-0.016088482019011557,-0.009640415782174153,0.0,-0.010354739166823416,0.041599146298246466,0.0,0.039128763357804804,0.024027248278877488,0.0,0.005272883295230389,11409000.0
2021-02-17,11409000.0,259450.0,1771.0999755859375,64.33999633789062,11459000.0,10822633.333333334,157996.3658273872,102897.01639656362,62.52676659528908,11802936.584547464,10359563.415452536,0.005272883295230389,0.005488148582250715,-0.014629062349107949,0.015506582212135545,-0.01616956087421902,-0.01316720340264179,-0.015295333346065317,0.016522076961415905,0.025057949924163395,0.0,-0.016088482019011557,-0.009640415782174153,0.0,0.007750611284778651,0.0067829330799212655,0.02375277347389652,0.0,11409000.0
2021-02-18,11409000.0,251710.0,1773.4000244140625,63.93000030517578,11460571.42857143,10842000.0,155876.80823867023,113492.97476498495,62.24379719525351,11802330.974965941,10454569.025034059,0.0,-0.030286374624579917,0.0012978130348198413,-0.0063927253405688935,0.005272883295230389,0.005488148582250715,-0.014629062349107949,-0.01616956087421902,-0.01316720340264179,-0.015295333346065317,0.016522076961415905,0.025057949924163395,0.0,0.0,-0.042442056443562075,0.0018542895508146806,-0.05254424372567873,10825000.0
2021-02-20,10825000.0,247040.0,1773.4000244140625,63.93000030517578,11342857.142857144,10856466.666666666,105852.91772626899,111964.96335724177,48.774302620456474,11777457.384608153,10506242.615391847,-0.05254424372567873,-0.018727364352757462,0.0,0.0,0.0,-0.030286374624579917,0.0012978130348198413,0.005272883295230389,0.005488148582250715,-0.014629062349107949,-0.01616956087421902,-0.01316720340264179,-0.015295333346065317,0.021782438004832025,0.024304973122605697,-0.005682778096337997,-0.009653839014450844,10721000.0
2021-02-21,10721000.0,245040.0,1773.4000244140625,63.93000030517578,11227428.57142857,10867466.666666666,57157.813561555,101003.53339810442,49.50664950664951,11778332.450390322,10504367.549609678,-0.009653839014450844,-0.008128804311891571,0.0,0.0,-0.05254424372567873,-0.018727364352757462,0.0,0.0,-0.030286374624579917,0.0012978130348198413,0.005272883295230389,0.005488148582250715,-0.014629062349107949,-0.010354739166823416,0.041599146298246466,0.0,0.01793355512780441,10915000.0
2021-02-22,10915000.0,251390.0,1806.699951171875,65.23999786376953,11166000.0,10898000.0,33830.7910557352,87568.98492963058,53.38613861386139,11767580.401025321,10533519.598974679,0.01793355512780441,0.02558405559307707,0.018603328041024797,0.020284005456401986,-0.009653839014450844,-0.008128804311891571,0.0,-0.05254424372567873,-0.018727364352757462,0.0,0.0,-0.030286374624579917,0.0012978130348198413,-0.016088482019011557,-0.009640415782174153,0.0,0.009483065503732744,11019000.0
2021-02-23,11019000.0,254010.0,1804.4000244140625,65.37000274658203,11092428.57142857,10944566.666666666,23465.394037719816,74748.26675124843,52.86343612334802,11766677.854147552,10528622.145852448,0.009483065503732744,0.010368118204698537,-0.0012738096892075683,0.0019907346319477173,0.01793355512780441,0.02558405559307707,0.018603328041024797,-0.009653839014450844,-0.008128804311891571,0.0,-0.05254424372567873,-0.018727364352757462,0.0,0.016522076961415905,0.025057949924163395,0.0,0.0,11019000.0
2021-02-24,11019000.0,248210.0,1796.4000244140625,67.04000091552734,11045285.714285715,10981100.0,15076.944590127096,62814.00231902417,42.947164323800294,11766062.378360184,10537037.621639816,0.0,-0.023098474274774346,-0.004443464260402694,0.025225990189683894,0.009483065503732744,0.010368118204698537,-0.0012738096892075683,0.01793355512780441,0.02558405559307707,0.018603328041024797,-0.009653839014450844,-0.008128804311891571,0.0,-0.01616956087421902,-0.01316720340264179,-0.015295333346065317,-0.022670880556287524,10772000.0
2021-02-27,10772000.0,253450.0,1796.4000244140625,67.04000091552734,10954285.714285715,10995100.0,-11370.723149040714,47977.0572254112,35.91359135913592,11774434.77585868,10510365.22414132,-0.022670880556287524,0.020891402870837076,0.0,0.0,0.0,-0.023098474274774346,-0.004443464260402694,0.009483065503732744,0.010368118204698537,-0.0012738096892075683,0.01793355512780441,0.02558405559307707,0.018603328041024797,0.005272883295230389,0.005488148582250715,-0.014629062349107949,0.004261238499882828,10818000.0
2021-02-28,10818000.0,254250.0,1796.4000244140625,67.04000091552734,10869857.142857144,11010633.333333334,-28292.73379199207,32723.099021930546,37.21340388007055,11777438.591716776,10500861.408283224,0.004261238499882828,0.0031514700103109326,0.0,0.0,-0.022670880556287524,0.020891402870837076,0.0,0.0,-0.023098474274774346,-0.004443464260402694,0.009483065503732744,0.010368118204698537,-0.0012738096892075683,0.0,-0.030286374624579917,0.0012978130348198413,-0.015651521293801086,10650000.0
2021-03-01,10650000.0,252670.0,1722.5,63.68999862670898,10844857.142857144,11014100.0,-54630.004423454404,15252.478332853556,27.139588100686495,11786231.5181243,10482668.4818757,-0.015651521293801086,-0.006233745429291893,-0.04200795191631838,-0.05126192700910121,0.004261238499882828,0.0031514700103109326,0.0,-0.022670880556287524,0.020891402870837076,0.0,0.0,-0.023098474274774346,-0.004443464260402694,-0.05254424372567873,-0.018727364352757462,0.0,-0.0024442994213561306,10624000.0
2021-03-02,10624000.0,253090.0,1733.0999755859375,62.70000076293945,10831000.0,11013233.333333334,-76716.12808715552,-3141.2429511482587,28.359636537541846,11797349.953183146,10459550.046816854,-0.0024442994213561306,0.001660867196088252,0.006134974480583479,-0.015666083014192145,-0.015651521293801086,-0.006233745429291893,-0.04200795191631838,0.004261238499882828,0.0031514700103109326,0.0,-0.022670880556287524,0.020891402870837076,0.0,-0.009653839014450844,-0.008128804311891571,0.0,-0.009742332907927262,10521000.0
2021-03-03,10521000.0,249760.0,1715.300048828125,64.06999969482422,10774714.285714285,11015100.0,-101362.3374751024,-22785.461855939087,29.50248756218906,11825099.593328105,10396300.406671895,-0.009742332907927262,-0.013244699928343696,-0.01032367748638774,0.021614771080799934,-0.0024442994213561306,0.001660867196088252,0.006134974480583479,-0.015651521293801086,-0.006233745429291893,-0.04200795191631838,0.004261238499882828,0.0031514700103109326,0.0,0.01793355512780441,0.02558405559307707,0.018603328041024797,0.0,10521000.0
2021-03-04,10521000.0,246610.0,1700.199951171875,66.73999786376953,10703571.42857143,11013900.0,-119516.91933203861,-42131.75335115899,22.185612300933556,11825346.426892892,10317153.573107108,0.0,-0.012692315358662411,-0.008842158417799017,0.04082821042721123,-0.009742332907927262,-0.013244699928343696,-0.01032367748638774,-0.0024442994213561306,0.001660867196088252,0.006134974480583479,-0.015651521293801086,-0.006233745429291893,-0.04200795191631838,0.009483065503732744,0.010368118204698537,-0.0012738096892075683,-0.022492297677257772,10287000.0
2021-03-06,10287000.0,247760.0,1700.199951171875,66.73999786376953,10599000.0,10999100.0,-151045.24506801926,-63914.451694531046,21.604278074866315,11829748.77650317,10201651.22349683,-0.022492297677257772,0.004652394256487733,0.0,0.0,0.0,-0.012692315358662411,-0.008842158417799017,-0.009742332907927262,-0.013244699928343696,-0.01032367748638774,-0.0024442994213561306,0.001660867196088252,0.006134974480583479,0.0,-0.023098474274774346,-0.004443464260402694,-0.015774588601175577,10126000.0
2021-03-07,10126000.0,247060.0,1700.199951171875,66.73999786376953,10506714.285714285,10978933.333333334,-186868.9162848927,-88505.3446126034,17.45306950786403,11836136.412681831,10068063.587318169,-0.015774588601175577,-0.0028293135562796603,0.0,0.0,-0.022492297677257772,0.004652394256487733,0.0,0.0,-0.012692315358662411,-0.008842158417799017,-0.009742332907927262,-0.013244699928343696,-0.01032367748638774,-0.022670880556287524,0.020891402870837076,0.0,0.00835919702568341,10211000.0
2021-03-08,10211000.0,246480.0,1677.699951171875,68.23999786376953,10420000.0,10950066.666666666,-206025.7080783397,-112009.41730575066,20.86575875486382,11759480.710820522,10000919.289179478,0.00835919702568341,-0.0023503678202551653,-0.013322083792061123,0.022226430563776815,-0.015774588601175577,-0.0028293135562796603,0.0,-0.022492297677257772,0.004652394256487733,0.0,0.0,-0.012692315358662411,-0.008842158417799017,0.004261238499882828,0.0031514700103109326,0.0,0.007415391575492122,10287000.0
